,DAY,SKU,Location,Alley,AlleyCell,Max,Min,WEEK-1,WEEK-2,WEEK-3,WEEK-4,WEEK-5,Capacity
270,FRI,272752,A0403303,A04,A0403,400.0,300.0,0.0,0.0,2.0,0.0,0.0,100
271,FRI,274013,A0209504,A02,A0209,166.0,125.0,0.0,1.0,0.0,0.0,0.0,41
272,FRI,274062,A0717201,A07,A0717,240.0,180.0,0.0,3.0,2.0,0.0,0.0,60
273,FRI,274075,A0617301,A06,A0617,144.0,108.0,0.0,2.0,3.0,1.0,0.0,36
274,FRI,274076,A0525101,A05,A0525,347.0,260.0,0.0,0.0,1.0,0.0,0.0,87
275,FRI,274078,A0524501,A05,A0524,60.0,45.0,1.0,1.0,0.0,0.0,0.0,15
276,FRI,274208,A0718104,A07,A0718,160.0,120.0,0.0,4.0,3.0,0.0,0.0,40
277,FRI,274209,A0718201,A07,A0718,84.0,63.0,2.0,6.0,5.0,2.0,0.0,21
278,FRI,274211,A0718402,A07,A0718,120.0,90.0,5.0,16.0,6.0,1.0,0.0,30
279,FRI,274212,A0715302,A07,A0715,216.0,162.0,3.0,14.0,3.0,2.0,0.0,54
280,FRI,274765,A0624202,A06,A0624,168.0,126.0,0.0,0.0,1.0,0.0,0.0,42
281,FRI,274766,A0636303,A06,A0636,126.0,95.0,1.0,1.0,0.0,0.0,0.0,31
282,FRI,274842,A0736303,A07,A0736,800.0,600.0,0.0,0.0,1.0,1.0,0.0,200
283,FRI,275312,A0440301,A04,A0440,240.0,180.0,1.0,0.0,0.0,0.0,0.0,60
284,FRI,276076,A0716504,A07,A0716,240.0,180.0,0.0,0.0,0.0,2.0,0.0,60
285,FRI,276077,A0712304,A07,A0712,160.0,120.0,2.0,4.0,6.0,0.0,0.0,40
286,FRI,276531,A0728204,A07,A0728,108.0,81.0,0.0,1.0,0.0,2.0,0.0,27
287,FRI,276532,A0729303,A07,A0729,180.0,135.0,1.0,0.0,0.0,1.0,0.0,45
288,FRI,276533,A0409203,A04,A0409,800.0,600.0,1.0,0.0,0.0,0.0,0.0,200
289,FRI,276553,A0411502,A04,A0411,800.0,600.0,0.0,4.0,1.0,1.0,0.0,200
290,FRI,276783,A0418303,A04,A0418,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
291,FRI,276792,A0418202,A04,A0418,192.0,144.0,0.0,0.0,2.0,0.0,0.0,48
292,FRI,276867,A0913202,A09,A0913,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
293,FRI,276870,A0913203,A09,A0913,3200.0,2400.0,0.0,9.0,1.0,0.0,0.0,800
294,FRI,276871,A0913204,A09,A0913,3200.0,2400.0,1.0,0.0,0.0,1.0,0.0,800
295,FRI,277374,A0938201,A09,A0938,720.0,540.0,1.0,0.0,0.0,0.0,0.0,180
296,FRI,278152,A0717401,A07,A0717,96.0,72.0,0.0,1.0,0.0,0.0,0.0,24
297,FRI,278190,A0432101,A04,A0432,150.0,113.0,0.0,0.0,1.0,0.0,0.0,37
298,FRI,278476,A0810102,A08,A0810,1050.0,788.0,1.0,0.0,0.0,0.0,0.0,262
299,FRI,278506,A0633502,A06,A0633,96.0,72.0,2.0,1.0,0.0,0.0,0.0,24
300,FRI,278732,A0208103,A02,A0208,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
301,FRI,278832,A0523502,A05,A0523,192.0,144.0,0.0,1.0,0.0,0.0,0.0,48
302,FRI,278955,A0904202,A09,A0904,400.0,300.0,0.0,0.0,0.0,1.0,0.0,100
303,FRI,279080,A0530204,A05,A0530,160.0,120.0,1.0,0.0,0.0,0.0,0.0,40
304,FRI,280050,A0745503,A07,A0745,240.0,180.0,5.0,19.0,6.0,2.0,0.0,60
305,FRI,280053,A0715204,A07,A0715,160.0,120.0,3.0,10.0,8.0,0.0,0.0,40
306,FRI,280057,A0717403,A07,A0717,160.0,120.0,1.0,1.0,1.0,1.0,0.0,40
307,FRI,280066,A0718203,A07,A0718,96.0,72.0,0.0,1.0,0.0,0.0,0.0,24
308,FRI,280067,A0716403,A07,A0716,80.0,60.0,0.0,0.0,1.0,0.0,0.0,20
309,FRI,280157,H0202109,H02,H0202,1200.0,600.0,26.0,37.0,30.0,7.0,0.0,600
310,FRI,280247,A0701203,A07,A0701,160.0,120.0,0.0,4.0,0.0,0.0,0.0,40
311,FRI,280787,A0914201,A09,A0914,681.0,511.0,0.0,4.0,1.0,0.0,0.0,170
312,FRI,280789,A0914203,A09,A0914,864.0,648.0,1.0,5.0,2.0,0.0,0.0,216
313,FRI,280826,B0306606,B03,B0306,63.0,31.0,3.0,66.0,139.0,28.0,0.0,32
314,FRI,282295,A0338504,A03,A0338,160.0,120.0,0.0,1.0,0.0,0.0,0.0,40
315,FRI,283659,A1004204,A10,A1004,20.0,15.0,0.0,2.0,3.0,2.0,0.0,5
316,FRI,283899,A0635301,A06,A0635,80.0,60.0,3.0,1.0,0.0,0.0,0.0,20
317,FRI,284126,A0914204,A09,A0914,560.0,420.0,0.0,0.0,0.0,1.0,0.0,140
318,FRI,285641,A0314506,A03,A0314,800.0,600.0,1.0,0.0,1.0,0.0,0.0,200
319,FRI,285646,A0313203,A03,A0313,800.0,600.0,1.0,0.0,0.0,0.0,0.0,200
320,FRI,285652,A0314404,A03,A0314,800.0,600.0,3.0,1.0,6.0,1.0,0.0,200
321,FRI,285944,A0530502,A05,A0530,84.0,63.0,1.0,0.0,0.0,0.0,0.0,21
322,FRI,285980,A0740304,A07,A0740,160.0,120.0,0.0,1.0,0.0,0.0,0.0,40
323,FRI,285990,A0618501,A06,A0618,896.0,672.0,1.0,1.0,1.0,0.0,0.0,224
324,FRI,286595,A1115203,A11,A1115,615.0,461.0,0.0,3.0,3.0,0.0,0.0,154
325,FRI,286702,A0423502,A04,A0423,280.0,210.0,2.0,0.0,1.0,0.0,0.0,70
326,FRI,286728,A0328102,A03,A0328,64.0,48.0,2.0,0.0,1.0,0.0,0.0,16
327,FRI,286763,A0516404,A05,A0516,432.0,324.0,0.0,0.0,1.0,0.0,0.0,108
328,FRI,286879,A0317108,A03,A0317,800.0,600.0,4.0,2.0,0.0,3.0,0.0,200
329,FRI,287068,A0331407,A03,A0331,300.0,225.0,1.0,0.0,1.0,0.0,0.0,75
330,FRI,287069,A0230201,A02,A0230,800.0,600.0,1.0,1.0,2.0,1.0,0.0,200
331,FRI,287201,A0232207,A02,A0232,300.0,225.0,0.0,1.0,0.0,0.0,0.0,75
332,FRI,288152,A0613503,A06,A0613,96.0,72.0,1.0,6.0,1.0,0.0,0.0,24
333,FRI,288241,A0632203,A06,A0632,120.0,90.0,6.0,0.0,0.0,0.0,0.0,30
334,FRI,288268,A0304203,A03,A0304,16.0,12.0,2.0,0.0,3.0,2.0,0.0,4
335,FRI,288270,A0302504,A03,A0302,200.0,150.0,1.0,2.0,1.0,2.0,0.0,50
336,FRI,288311,A0401303,A04,A0401,120.0,90.0,0.0,1.0,1.0,0.0,0.0,30
337,FRI,288861,A0211402,A02,A0211,800.0,600.0,1.0,1.0,6.0,1.0,0.0,200
338,FRI,288862,A0211401,A02,A0211,800.0,600.0,2.0,2.0,2.0,0.0,0.0,200
339,FRI,289879,A0425203,A04,A0425,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
340,FRI,289928,A0603502,A06,A0603,72.0,54.0,1.0,0.0,0.0,0.0,0.0,18
341,FRI,290327,A1007102,A10,A1007,0.0,0.0,2.0,7.0,1.0,0.0,0.0,1
342,FRI,290329,A1003101,A10,A1003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
343,FRI,290477,A0832103,A08,A0832,800.0,600.0,2.0,2.0,8.0,0.0,0.0,200
344,FRI,290478,A0920403,A09,A0920,10.0,8.0,74.0,235.0,213.0,70.0,0.0,2
345,FRI,290480,A0938202,A09,A0938,10.0,8.0,9.0,7.0,3.0,2.0,0.0,2
346,FRI,290522,A0412103,A04,A0412,96.0,72.0,0.0,2.0,1.0,0.0,0.0,24
347,FRI,290540,A0206308,A02,A0206,320.0,240.0,0.0,0.0,1.0,0.0,0.0,80
348,FRI,290581,A0320103,A03,A0320,320.0,240.0,0.0,0.0,1.0,0.0,0.0,80
349,FRI,290595,A0301502,A03,A0301,80.0,60.0,1.0,0.0,0.0,0.0,0.0,20
350,FRI,291906,A0607404,A06,A0607,400.0,300.0,1.0,0.0,1.0,0.0,0.0,100
351,FRI,291907,A0608203,A06,A0608,600.0,450.0,0.0,1.0,0.0,0.0,0.0,150
352,FRI,292186,A0914304,A09,A0914,280.0,210.0,1.0,0.0,2.0,0.0,0.0,70
353,FRI,292187,A0914401,A09,A0914,300.0,225.0,0.0,3.0,0.0,1.0,0.0,75
354,FRI,292190,A0914403,A09,A0914,300.0,225.0,0.0,1.0,1.0,0.0,0.0,75
355,FRI,292372,A0510101,A05,A0510,196.0,147.0,1.0,0.0,0.0,0.0,0.0,49
356,FRI,292713,A0343508,A03,A0343,120.0,90.0,2.0,7.0,4.0,3.0,0.0,30
357,FRI,292714,A0410402,A04,A0410,120.0,90.0,0.0,2.0,2.0,2.0,0.0,30
358,FRI,292768,A0705404,A07,A0705,60.0,45.0,0.0,1.0,0.0,0.0,0.0,15
359,FRI,292769,A0705503,A07,A0705,126.0,95.0,0.0,1.0,0.0,0.0,0.0,31
360,FRI,292960,A0208301,A02,A0208,320.0,240.0,1.0,0.0,0.0,0.0,0.0,80
361,FRI,293282,A0710404,A07,A0710,32.0,24.0,7.0,13.0,11.0,1.0,0.0,8
362,FRI,293524,A0342103,A03,A0342,432.0,324.0,0.0,0.0,1.0,0.0,0.0,108
363,FRI,293550,A1120501,A11,A1120,10.0,8.0,2.0,6.0,7.0,1.0,0.0,2
364,FRI,293629,A0534502,A05,A0534,121.0,91.0,1.0,0.0,0.0,0.0,0.0,30
365,FRI,293631,A0534103,A05,A0534,144.0,108.0,0.0,1.0,1.0,0.0,0.0,36
366,FRI,294281,A0401203,A04,A0401,144.0,108.0,12.0,11.0,6.0,1.0,0.0,36
367,FRI,294283,A0945203,A09,A0945,288.0,216.0,1.0,3.0,1.0,0.0,0.0,72
368,FRI,294292,A0810402,A08,A0810,1440.0,1080.0,0.0,0.0,0.0,1.0,0.0,360
369,FRI,294324,A0732501,A07,A0732,270.0,203.0,0.0,0.0,1.0,0.0,0.0,67
370,FRI,294328,A0727302,A07,A0727,256.0,192.0,0.0,0.0,1.0,0.0,0.0,64
371,FRI,294329,A0733402,A07,A0733,666.0,500.0,0.0,1.0,3.0,0.0,0.0,166
372,FRI,294340,A0523302,A05,A0523,320.0,240.0,1.0,1.0,0.0,0.0,0.0,80
373,FRI,294441,A0915303,A09,A0915,800.0,600.0,49.0,1.0,0.0,0.0,0.0,200
374,FRI,294442,A0915304,A09,A0915,1152.0,864.0,0.0,0.0,2.0,0.0,0.0,288
375,FRI,294446,A0301303,A03,A0301,1152.0,864.0,1.0,0.0,0.0,0.0,0.0,288
376,FRI,294449,A0210101,A02,A0210,1152.0,864.0,1.0,0.0,0.0,0.0,0.0,288
377,FRI,294451,A0218301,A02,A0218,1152.0,864.0,0.0,3.0,0.0,0.0,0.0,288
378,FRI,294452,A0916102,A09,A0916,1152.0,864.0,1.0,2.0,0.0,0.0,0.0,288
379,FRI,294458,A0916204,A09,A0916,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
380,FRI,294459,A0916301,A09,A0916,1152.0,864.0,14.0,0.0,0.0,0.0,0.0,288
381,FRI,294465,A0220106,A02,A0220,300.0,225.0,16.0,0.0,0.0,1.0,0.0,75
382,FRI,294467,A0916501,A09,A0916,1152.0,864.0,3.0,0.0,2.0,1.0,0.0,288
383,FRI,294469,A0902204,A09,A0902,300.0,225.0,5.0,0.0,1.0,0.0,0.0,75
384,FRI,294471,A0220205,A02,A0220,1152.0,864.0,2.0,1.0,0.0,0.0,0.0,288
385,FRI,294472,A0917102,A09,A0917,1152.0,864.0,1.0,0.0,0.0,0.0,0.0,288
386,FRI,294473,A0940503,A09,A0940,1152.0,864.0,1.0,0.0,1.0,0.0,0.0,288
387,FRI,294474,A0917104,A09,A0917,1152.0,864.0,1.0,0.0,0.0,1.0,0.0,288
388,FRI,294674,A0701404,A07,A0701,108.0,81.0,0.0,1.0,1.0,0.0,0.0,27
389,FRI,294873,A0405503,A04,A0405,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
390,FRI,294951,A0917201,A09,A0917,1152.0,864.0,2.0,0.0,1.0,0.0,0.0,288
391,FRI,294952,A0926401,A09,A0926,1152.0,864.0,14.0,1.0,1.0,0.0,0.0,288
392,FRI,294953,A0210105,A02,A0210,100.0,75.0,0.0,2.0,0.0,0.0,0.0,25
393,FRI,294955,A0917301,A09,A0917,1152.0,864.0,1.0,1.0,0.0,0.0,0.0,288
394,FRI,295213,A0715303,A07,A0715,266.0,200.0,0.0,0.0,1.0,0.0,0.0,66
395,FRI,295636,A0810403,A08,A0810,720.0,540.0,1.0,0.0,0.0,0.0,0.0,180
396,FRI,295637,A0810404,A08,A0810,2400.0,1800.0,0.0,1.0,0.0,0.0,0.0,600
397,FRI,295638,A0810501,A08,A0810,336.0,252.0,0.0,0.0,1.0,0.0,0.0,84
398,FRI,295643,A0904404,A09,A0904,1713.0,1285.0,0.0,0.0,1.0,0.0,0.0,428
399,FRI,295644,A0811103,A08,A0811,2400.0,1800.0,0.0,1.0,0.0,0.0,0.0,600
400,FRI,295789,A0334308,A03,A0334,800.0,600.0,1.0,0.0,1.0,0.0,0.0,200
401,FRI,295790,A0334401,A03,A0334,800.0,600.0,2.0,2.0,1.0,1.0,0.0,200
402,FRI,295791,A0307103,A03,A0307,800.0,600.0,0.0,0.0,0.0,5.0,0.0,200
403,FRI,295792,A0412403,A04,A0412,800.0,600.0,1.0,11.0,11.0,1.0,0.0,200
404,FRI,295842,A0206505,A02,A0206,165.0,124.0,9.0,75.0,45.0,11.0,0.0,41
405,FRI,296778,A0633103,A06,A0633,96.0,72.0,0.0,0.0,1.0,1.0,0.0,24
406,FRI,296827,A0533103,A05,A0533,160.0,120.0,0.0,1.0,0.0,0.0,0.0,40
407,FRI,298646,A0532401,A05,A0532,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
408,FRI,299104,A0521503,A05,A0521,615.0,461.0,0.0,0.0,1.0,0.0,0.0,154
409,FRI,299609,A0228506,A02,A0228,144.0,108.0,0.0,0.0,0.0,1.0,0.0,36
410,FRI,299865,A0412501,A04,A0412,120.0,90.0,0.0,1.0,1.0,0.0,0.0,30
411,FRI,299895,A0306401,A03,A0306,256.0,192.0,1.0,0.0,0.0,1.0,0.0,64
412,FRI,299903,A0311105,A03,A0311,120.0,90.0,1.0,0.0,4.0,0.0,0.0,30
413,FRI,300220,A0606202,A06,A0606,252.0,189.0,0.0,1.0,0.0,0.0,0.0,63
414,FRI,302584,A0727401,A07,A0727,62.0,47.0,0.0,2.0,3.0,0.0,0.0,15
415,FRI,302604,A0317206,A03,A0317,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
416,FRI,302644,A0238508,A02,A0238,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
417,FRI,302668,A0234301,A02,A0234,80.0,60.0,0.0,0.0,1.0,0.0,0.0,20
418,FRI,302739,A0703201,A07,A0703,48.0,36.0,1.0,2.0,6.0,4.0,0.0,12
419,FRI,303095,A0528303,A05,A0528,48.0,36.0,0.0,0.0,1.0,0.0,0.0,12
420,FRI,303441,A0311206,A03,A0311,80.0,60.0,0.0,0.0,0.0,1.0,0.0,20
421,FRI,303890,A0903402,A09,A0903,600.0,450.0,0.0,1.0,0.0,0.0,0.0,150
422,FRI,303893,A0904401,A09,A0904,600.0,450.0,1.0,1.0,0.0,0.0,0.0,150
423,FRI,303898,A0930101,A09,A0930,288.0,216.0,0.0,0.0,1.0,0.0,0.0,72
424,FRI,304051,A0245503,A02,A0245,266.0,200.0,0.0,0.0,1.0,0.0,0.0,66
425,FRI,304358,A0625502,A06,A0625,421.0,316.0,4.0,5.0,10.0,7.0,0.0,105
426,FRI,304359,A0623504,A06,A0623,600.0,450.0,1.0,1.0,1.0,0.0,0.0,150
427,FRI,304411,A0328407,A03,A0328,140.0,105.0,1.0,0.0,2.0,2.0,0.0,35
428,FRI,304549,A0209201,A02,A0209,192.0,144.0,1.0,0.0,0.0,0.0,0.0,48
429,FRI,304612,A0119202,A01,A0119,800.0,600.0,2.0,1.0,1.0,0.0,0.0,200
430,FRI,304995,A0529404,A05,A0529,84.0,63.0,0.0,1.0,0.0,1.0,0.0,21
431,FRI,305011,A0320408,A03,A0320,80.0,60.0,0.0,0.0,0.0,1.0,0.0,20
432,FRI,305286,A0744201,A07,A0744,120.0,90.0,0.0,1.0,2.0,2.0,0.0,30
433,FRI,305325,B0301304,B03,B0301,100.0,50.0,1.0,0.0,0.0,0.0,0.0,50
434,FRI,305388,A0730102,A07,A0730,0.0,0.0,6.0,2.0,7.0,4.0,0.0,1
435,FRI,305596,A0427503,A04,A0427,800.0,600.0,0.0,0.0,0.0,1.0,0.0,200
436,FRI,305599,A0424502,A04,A0424,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
437,FRI,305600,A0430203,A04,A0430,800.0,600.0,1.0,0.0,0.0,1.0,0.0,200
438,FRI,305619,A0427201,A04,A0427,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
439,FRI,305620,A0424403,A04,A0424,800.0,600.0,1.0,0.0,1.0,1.0,0.0,200
440,FRI,305769,A0935504,A09,A0935,360.0,270.0,0.0,0.0,0.0,1.0,0.0,90
441,FRI,305770,A0929504,A09,A0929,500.0,375.0,0.0,1.0,0.0,0.0,0.0,125
442,FRI,305795,A0732201,A07,A0732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
443,FRI,306453,A0926503,A09,A0926,1200.0,900.0,0.0,1.0,1.0,0.0,0.0,300
444,FRI,306456,A0935303,A09,A0935,1200.0,900.0,2.0,0.0,1.0,0.0,0.0,300
445,FRI,306574,A0107504,A01,A0107,168.0,126.0,0.0,0.0,0.0,1.0,0.0,42
446,FRI,306731,A0718204,A07,A0718,180.0,135.0,1.0,2.0,0.0,1.0,0.0,45
447,FRI,307246,A0215204,A02,A0215,48.0,36.0,0.0,0.0,1.0,0.0,0.0,12
448,FRI,307842,A1039202,A10,A1039,10.0,8.0,2.0,2.0,3.0,2.0,0.0,2
449,FRI,308048,A0911404,A09,A0911,3200.0,2400.0,0.0,1.0,1.0,0.0,0.0,800
450,FRI,308049,A0912102,A09,A0912,3200.0,2400.0,0.0,1.0,1.0,0.0,0.0,800
451,FRI,308056,A1029501,A10,A1029,3200.0,2400.0,0.0,0.0,0.0,1.0,0.0,800
452,FRI,308057,A0903504,A09,A0903,800.0,600.0,1.0,0.0,1.0,0.0,0.0,200
453,FRI,308519,A0520203,A05,A0520,0.0,0.0,4.0,19.0,0.0,2.0,0.0,1
454,FRI,308980,A0921301,A09,A0921,160.0,120.0,0.0,0.0,1.0,0.0,0.0,40
455,FRI,309186,A0634403,A06,A0634,800.0,600.0,1.0,1.0,0.0,1.0,0.0,200
456,FRI,309237,A1027301,A10,A1027,480.0,360.0,13.0,2.0,1.0,1.0,0.0,120
457,FRI,309244,A1024104,A10,A1024,480.0,360.0,0.0,6.0,1.0,1.0,0.0,120
458,FRI,309428,A1011304,A10,A1011,540.0,405.0,1.0,0.0,2.0,1.0,0.0,135
459,FRI,309462,A1107203,A11,A1107,10.0,8.0,0.0,0.0,0.0,6.0,0.0,2
460,FRI,309463,A0844103,A08,A0844,10.0,8.0,0.0,0.0,1.0,0.0,0.0,2
461,FRI,310263,A0530202,A05,A0530,240.0,180.0,0.0,0.0,2.0,0.0,0.0,60
462,FRI,310264,A0630401,A06,A0630,120.0,90.0,1.0,0.0,0.0,0.0,0.0,30
463,FRI,310670,A0602301,A06,A0602,96.0,72.0,2.0,1.0,2.0,0.0,0.0,24
464,FRI,310751,A0828204,A08,A0828,10.0,8.0,15.0,3.0,3.0,2.0,0.0,2
465,FRI,310836,A0937301,A09,A0937,672.0,504.0,0.0,0.0,1.0,0.0,0.0,168
466,FRI,311049,A0209503,A02,A0209,800.0,600.0,4.0,0.0,2.0,0.0,0.0,200
467,FRI,311341,A0618202,A06,A0618,0.0,0.0,8.0,1.0,2.0,0.0,0.0,1
468,FRI,311355,A0814101,A08,A0814,45.0,34.0,0.0,1.0,0.0,0.0,0.0,11
469,FRI,311390,A0338305,A03,A0338,288.0,216.0,0.0,1.0,0.0,0.0,0.0,72
470,FRI,311642,A0411503,A04,A0411,75.0,56.0,1.0,0.0,1.0,0.0,0.0,19
471,FRI,311643,A0413202,A04,A0413,80.0,60.0,0.0,1.0,0.0,0.0,0.0,20
472,FRI,311655,A1008401,A10,A1008,800.0,600.0,0.0,4.0,3.0,0.0,0.0,200
473,FRI,311657,A1006204,A10,A1006,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
474,FRI,311658,A1001502,A10,A1001,0.0,0.0,0.0,1.0,5.0,2.0,0.0,1
475,FRI,311661,A1005303,A10,A1005,1200.0,900.0,0.0,1.0,2.0,0.0,0.0,300
476,FRI,311662,A1005201,A10,A1005,1200.0,900.0,0.0,4.0,1.0,2.0,0.0,300
477,FRI,311664,A1002202,A10,A1002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
478,FRI,311667,A1008404,A10,A1008,120.0,90.0,0.0,5.0,0.0,0.0,0.0,30
479,FRI,311668,A0916402,A09,A0916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
480,FRI,311670,A1008403,A10,A1008,83.0,62.0,0.0,2.0,0.0,0.0,0.0,21
481,FRI,311671,A1009304,A10,A1009,275.0,206.0,1.0,0.0,1.0,0.0,0.0,69
482,FRI,311672,A1008501,A10,A1008,109.0,82.0,0.0,2.0,0.0,0.0,0.0,27
483,FRI,311674,A0933101,A09,A0933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
484,FRI,311677,A1106104,A11,A1106,55.0,41.0,1.0,0.0,1.0,0.0,0.0,14
485,FRI,312498,A0728202,A07,A0728,108.0,81.0,0.0,0.0,0.0,1.0,0.0,27
486,FRI,313395,A0316305,A03,A0316,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
487,FRI,313599,A0604404,A06,A0604,72.0,54.0,1.0,1.0,1.0,0.0,0.0,18
488,FRI,314139,A0539301,A05,A0539,216.0,162.0,0.0,0.0,1.0,1.0,0.0,54
489,FRI,314141,A0727502,A07,A0727,102.0,77.0,1.0,3.0,0.0,0.0,0.0,25
490,FRI,314571,A0637304,A06,A0637,420.0,315.0,1.0,0.0,1.0,0.0,0.0,105
491,FRI,314574,A0637402,A06,A0637,256.0,192.0,0.0,0.0,1.0,12.0,0.0,64
492,FRI,314698,A0701302,A07,A0701,256.0,192.0,0.0,0.0,1.0,0.0,0.0,64
493,FRI,314699,A0635203,A06,A0635,366.0,275.0,1.0,0.0,1.0,0.0,0.0,91
494,FRI,315206,A0728203,A07,A0728,96.0,72.0,2.0,3.0,4.0,2.0,0.0,24
495,FRI,315314,A0305102,A03,A0305,144.0,108.0,0.0,5.0,5.0,0.0,0.0,36
496,FRI,315382,A0605301,A06,A0605,160.0,120.0,1.0,0.0,0.0,0.0,0.0,40
497,FRI,315398,A0603501,A06,A0603,224.0,168.0,0.0,0.0,1.0,0.0,0.0,56
498,FRI,315699,A0604201,A06,A0604,96.0,72.0,0.0,0.0,15.0,2.0,0.0,24
499,FRI,315704,A0633101,A06,A0633,181.0,136.0,1.0,0.0,0.0,0.0,0.0,45
500,FRI,315715,A0902104,A09,A0902,3200.0,2400.0,1.0,1.0,0.0,0.0,0.0,800
501,FRI,315717,A1031503,A10,A1031,4000.0,3000.0,0.0,1.0,0.0,0.0,0.0,1000
502,FRI,315720,A0912302,A09,A0912,3200.0,2400.0,0.0,0.0,1.0,0.0,0.0,800
503,FRI,315723,A0917501,A09,A0917,3200.0,2400.0,0.0,0.0,2.0,0.0,0.0,800
504,FRI,315913,A0541102,A05,A0541,120.0,90.0,0.0,0.0,0.0,1.0,0.0,30
505,FRI,315921,A0846403,A08,A0846,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
506,FRI,316444,A0701504,A07,A0701,96.0,72.0,0.0,0.0,0.0,1.0,0.0,24
507,FRI,316455,A0736404,A07,A0736,288.0,216.0,3.0,0.0,1.0,0.0,0.0,72
508,FRI,316645,A1008204,A10,A1008,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
509,FRI,318100,A0927101,A09,A0927,600.0,450.0,0.0,0.0,2.0,0.0,0.0,150
510,FRI,318117,A0926101,A09,A0926,600.0,450.0,0.0,0.0,0.0,1.0,0.0,150
511,FRI,318127,A0934403,A09,A0934,600.0,450.0,0.0,0.0,1.0,0.0,0.0,150
512,FRI,318156,A0920302,A09,A0920,600.0,450.0,1.0,0.0,0.0,0.0,0.0,150
513,FRI,318158,A0929201,A09,A0929,600.0,450.0,1.0,0.0,0.0,0.0,0.0,150
514,FRI,318212,A0723303,A07,A0723,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
515,FRI,318273,A0904102,A09,A0904,400.0,300.0,0.0,0.0,1.0,0.0,0.0,100
516,FRI,318275,A0908403,A09,A0908,816.0,612.0,1.0,0.0,1.0,0.0,0.0,204
517,FRI,318276,A0921504,A09,A0921,240.0,180.0,0.0,0.0,2.0,0.0,0.0,60
518,FRI,318277,A0939504,A09,A0939,720.0,540.0,1.0,0.0,1.0,0.0,0.0,180
519,FRI,318334,A0403301,A04,A0403,320.0,240.0,0.0,1.0,1.0,0.0,0.0,80
520,FRI,318416,A0219504,A02,A0219,150.0,113.0,3.0,0.0,0.0,0.0,0.0,37
521,FRI,318442,A0444102,A04,A0444,60.0,45.0,1.0,0.0,0.0,0.0,0.0,15
522,FRI,318835,A0529201,A05,A0529,180.0,135.0,0.0,1.0,0.0,0.0,0.0,45
523,FRI,319018,A0711503,A07,A0711,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
524,FRI,319023,A0518402,A05,A0518,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
525,FRI,319284,A0619401,A06,A0619,285.0,214.0,1.0,0.0,1.0,0.0,0.0,71
526,FRI,319285,A0621504,A06,A0621,200.0,150.0,0.0,1.0,0.0,2.0,0.0,50
527,FRI,319330,A1032302,A10,A1032,10.0,8.0,1.0,0.0,1.0,0.0,0.0,2
528,FRI,319336,A1034502,A10,A1034,10.0,8.0,5.0,6.0,6.0,3.0,0.0,2
529,FRI,319476,A0214203,A02,A0214,140.0,105.0,0.0,0.0,1.0,0.0,0.0,35
530,FRI,319477,A0214502,A02,A0214,99.0,74.0,3.0,0.0,2.0,0.0,0.0,25
531,FRI,319483,A0214107,A02,A0214,160.0,120.0,0.0,1.0,0.0,0.0,0.0,40
532,FRI,320603,A0444104,A04,A0444,240.0,180.0,0.0,0.0,1.0,1.0,0.0,60
533,FRI,320604,A0444201,A04,A0444,140.0,105.0,0.0,0.0,0.0,1.0,0.0,35
534,FRI,320606,A0318308,A03,A0318,160.0,120.0,0.0,1.0,0.0,0.0,0.0,40
535,FRI,320648,A0605304,A06,A0605,96.0,72.0,2.0,0.0,2.0,0.0,0.0,24
536,FRI,320649,A0605101,A06,A0605,96.0,72.0,1.0,1.0,1.0,0.0,0.0,24
537,FRI,321111,A0422504,A04,A0422,100.0,75.0,0.0,0.0,0.0,1.0,0.0,25
538,FRI,321115,A0430101,A04,A0430,168.0,126.0,1.0,0.0,0.0,0.0,0.0,42
539,FRI,321564,A0742203,A07,A0742,60.0,45.0,1.0,2.0,1.0,0.0,0.0,15
540,FRI,321566,A0738202,A07,A0738,140.0,105.0,0.0,1.0,0.0,1.0,0.0,35
541,FRI,321567,A0742103,A07,A0742,60.0,45.0,0.0,1.0,0.0,2.0,0.0,15
